track_id,track_name_x,popularity,track_uri,artist_name,artist_popularity,artist_genres,album,track_name_y,danceability,energy,tempo,loudness,valence,speechiness,instrumentalness,liveness,acousticness
578Eooad7oUyn4stovZiPg,Good For You,67,spotify:track:578Eooad7oUyn4stovZiPg,Selena Gomez,86,"['dance pop', 'pop', 'post-teen pop']",Revival (Deluxe),Good For You,0.607,0.673,88.952,-6.484,0.215,0.0611,0.0,0.069,0.181
48RrDBpOSSl1aLVCalGl5C,The Monster,80,spotify:track:48RrDBpOSSl1aLVCalGl5C,Eminem,95,"['detroit hip hop', 'hip hop', 'rap']",The Marshall Mathers LP2,The Monster,0.781,0.853,110.049,-3.68,0.624,0.0715,0.0,0.12,0.0525
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,29,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,86,"['dance pop', 'pop', 'post-teen pop']",Lose You To Love Me,Lose You To Love Me,0.505,0.34,101.993,-9.005,0.0916,0.0438,0.0,0.21,0.576
4P5KoWXOxwuobLmHXLMobV,Come As You Are,80,spotify:track:4P5KoWXOxwuobLmHXLMobV,Nirvana,86,"['grunge', 'permanent wave', 'rock']",Nevermind (Remastered),Come As You Are,0.5,0.824,120.125,-5.846,0.539,0.0388,0.00161,0.0916,0.00016
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,75,spotify:track:53QF56cjZA9RTuuMZDrSA6,Jason Mraz,77,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",Love Is a Four Letter Word (Deluxe Edition),I Won't Give Up,0.483,0.303,133.406,-10.058,0.139,0.0429,0.0,0.115,0.694
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,79,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,86,"['dance pop', 'pop', 'uk pop']",How Do You Sleep?,How Do You Sleep?,0.477,0.682,110.567,-4.931,0.345,0.0925,0.0,0.0763,0.153
2ksOAxtIxY8yElEWw8RhgK,China,81,spotify:track:2ksOAxtIxY8yElEWw8RhgK,Anuel AA,90,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",China,China,0.786,0.808,105.027,-3.702,0.609,0.0882,0.000289,0.0822,0.0846
4t9a07PAghtQMRAIP9FQ7Z,Soltera - Remix,75,spotify:track:4t9a07PAghtQMRAIP9FQ7Z,Lunay,80,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",Épico,Soltera - Remix,0.795,0.783,92.01,-4.271,0.799,0.0432,0.0,0.437,0.361
5w9c2J52mkdntKOmRLeM2m,Con Calma,84,spotify:track:5w9c2J52mkdntKOmRLeM2m,Daddy Yankee,93,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",Con Calma,Con Calma,0.737,0.86,93.989,-2.652,0.656,0.0593,1.94e-06,0.0574,0.11
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),84,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,81,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Championships,Going Bad (feat. Drake),0.889,0.496,86.003,-6.365,0.544,0.0905,0.0,0.252,0.259
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,85,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,90,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",MIDDLE CHILD,MIDDLE CHILD,0.837,0.364,123.984,-11.713,0.463,0.276,0.0,0.271,0.149
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,83,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,72,"['edm', 'electro house', 'pop dance', 'tropical house']",In My Mind,In My Mind,0.694,0.77,125.905,-5.335,0.163,0.149,1.1e-05,0.118,0.176
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,79,spotify:track:5iwz1NiezX7WWjnCgY5TH4,Pedro Capó,73,"['latin', 'latin pop', 'puerto rican pop']",Calma (Remix),Calma - Remix,0.826,0.773,126.899,-4.218,0.761,0.0524,0.0,0.143,0.323
2toVe5hfuIi97ytDPDbQFt,Taste (feat. Offset),79,spotify:track:2toVe5hfuIi97ytDPDbQFt,Tyga,85,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Legendary,Taste (feat. Offset),0.866,0.613,98.001,-6.385,0.359,0.151,0.0,0.104,0.0293
5YUyW9opqNsMSEzzecZih1,X,79,spotify:track:5YUyW9opqNsMSEzzecZih1,Nicky Jam,87,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",Intimo,X,0.594,0.749,179.968,-5.298,0.694,0.056,0.00106,0.3,0.0338
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,82,spotify:track:1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,70,"['rap', 'trap', 'underground hip hop', 'vapor trap']",MUDBOY,Mo Bamba,0.729,0.625,146.034,-5.266,0.261,0.0315,0.00986,0.248,0.194
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,82,spotify:track:5WHTFyqSii0lmT9R21abT8,Mabel,76,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",Ivy To Roses (Mixtape),Don't Call Me Up,0.674,0.881,98.994,-2.853,0.234,0.147,3.01e-06,0.0793,0.296
696DnlkuDOXcMAnKlTgXXK,ROXANNE,84,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,73,"['pop rap', 'rhode island rap', 'social media pop']",ROXANNE,ROXANNE,0.621,0.601,116.735,-5.616,0.457,0.148,0.0,0.46,0.0522
21RzyxY3EFaxVy6K4RqaU9,Body,77,spotify:track:21RzyxY3EFaxVy6K4RqaU9,Loud Luxury,71,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",Body,Body,0.752,0.764,121.958,-4.399,0.582,0.038,9.44e-05,0.0543,0.0476
4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),77,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,Reik,83,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Ahora,Me Niego (feat. Ozuna & Wisin),0.777,0.782,94.023,-4.435,0.773,0.0907,0.0,0.64,0.0505
1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),77,spotify:track:1j6xOGusnyXq3l6IryKF3G,Piso 21,78,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",Ubuntu,Déjala Que Vuelva (feat. Manuel Turizo),0.681,0.788,170.019,-4.323,0.839,0.0785,0.0,0.0753,0.0482
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),85,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,Kendrick Lamar,91,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Black Panther The Album Music From And Inspired By,All The Stars (with SZA),0.698,0.633,96.924,-4.946,0.552,0.0597,0.000194,0.0926,0.0605
132ALUzVLmqYB4UsBj5qD6,Adan y Eva,78,spotify:track:132ALUzVLmqYB4UsBj5qD6,Paulo Londra,86,"['argentine hip hop', 'trap argentino', 'trap latino']",Homerun,Adan y Eva,0.767,0.709,171.993,-4.47,0.72,0.336,0.0,0.0745,0.323
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,78,spotify:track:1RouRzlg8OKFeqc6LvdxmB,Maluma,89,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",F.A.M.E.,Felices los 4,0.766,0.756,94.027,-5.861,0.716,0.132,0.0,0.349,0.213
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,87,spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,95,"['chicago rap', 'melodic rap']",Goodbye & Good Riddance,All Girls Are The Same,0.671,0.529,161.989,-7.226,0.203,0.307,0.000335,0.0856,0.0769
2FY7b99s15jUprqC0M5NCT,Natural,85,spotify:track:2FY7b99s15jUprqC0M5NCT,Imagine Dragons,92,"['modern rock', 'rock']",Origins (Deluxe),Natural,0.704,0.611,100.0,-6.112,0.22,0.0409,0.0,0.0812,0.217
51Fjme0JiitpyXKuyQiCDo,Lalala,80,spotify:track:51Fjme0JiitpyXKuyQiCDo,Y2K,68,['pop rap'],Lalala,Lalala,0.843,0.39,129.972,-7.899,0.495,0.0846,0.0,0.137,0.178
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,81,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,MEDUZA,78,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",Piece Of Your Heart,Piece Of Your Heart,0.677,0.744,124.08,-6.806,0.631,0.0295,0.00016,0.074,0.0404
1DunhgeZSEgWiIYbHqXl0c,Latch,75,spotify:track:1DunhgeZSEgWiIYbHqXl0c,Disclosure,78,"['edm', 'house', 'pop', 'uk dance']",Settle (Deluxe),Latch,0.729,0.735,121.986,-5.455,0.544,0.0919,0.000193,0.089,0.0178
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,86,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,92,"['art pop', 'electropop', 'pop']",everything i wanted,everything i wanted,0.704,0.225,120.006,-14.454,0.243,0.0994,0.657,0.106,0.902
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,86,spotify:track:31AOj9sFz2gM0O3hMARRBx,R.E.M.,76,"['alternative rock', 'athens indie', 'classic rock', 'permanent wave', 'pop rock', 'rock']",Out Of Time (25th Anniversary Edition),Losing My Religion,0.666,0.855,125.639,-5.051,0.803,0.0295,1.2e-06,0.0987,0.179
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),69,spotify:track:2j5hsQvApottzvTn4pFJWF,Maroon 5,90,"['pop', 'pop rock']",Red Pill Blues (Deluxe),What Lovers Do (feat. SZA),0.799,0.597,110.001,-5.131,0.419,0.0611,5.66e-06,0.1,0.0788
4gbVRS8gloEluzf0GzDOFc,Maps,87,spotify:track:4gbVRS8gloEluzf0GzDOFc,Maroon 5,90,"['pop', 'pop rock']",V,Maps,0.742,0.713,120.032,-5.522,0.879,0.0303,0.0,0.059,0.0205
2bL2gyO6kBdLkNSkxXNh6x,Animals,85,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,Maroon 5,90,"['pop', 'pop rock']",V,Animals,0.279,0.742,189.868,-6.46,0.328,0.0898,0.0,0.593,0.000185
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,81,spotify:track:4vjpLMyL3ZO6aphdYr8XYw,Lauv,82,"['dance pop', 'electropop', 'pop']",~how i'm feeling~,i'm so tired...,0.576,0.736,101.928,-7.572,0.484,0.224,0.0,0.238,0.178
3Dv1eDb0MEgF93GpLXlucZ,Say So,86,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,94,"['dance pop', 'pop']",Hot Pink,Say So,0.787,0.673,110.962,-4.583,0.779,0.159,3.35e-06,0.0904,0.264
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,88,spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,83,"['australian psych', 'neo-psychedelic']",Currents,The Less I Know The Better,0.64,0.74,116.879,-4.083,0.785,0.0284,0.00678,0.167,0.0115
0dKg2vGC1hFqcK5LGTaKzX,Tusa,76,spotify:track:0dKg2vGC1hFqcK5LGTaKzX,KAROL G,90,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",KG0516,Tusa,0.799,0.701,100.946,-3.272,0.607,0.282,7.36e-05,0.0514,0.309
39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now (feat. Zeeba),78,spotify:track:39cmB3ZoTOLwOTq7tMNqKa,Alok,83,"['electro house', 'pop nacional', 'slap house']",Hear Me Now (feat. Zeeba),Hear Me Now (feat. Zeeba),0.778,0.463,121.999,-7.603,0.496,0.0389,0.00289,0.0731,0.546
6FE2iI43OZnszFLuLtvvmg,Classic,87,spotify:track:6FE2iI43OZnszFLuLtvvmg,MKTO,72,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",MKTO,Classic,0.72,0.791,102.071,-4.689,0.756,0.124,0.0,0.157,0.0384
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,81,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,Nico & Vinz,67,['pop rap'],Black Star Elephant,Am I Wrong,0.729,0.675,119.968,-6.003,0.779,0.0312,1.58e-06,0.55,0.175
43PuMrRfbyyuz4QpZ3oAwN,Exchange,81,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,Bryson Tiller,82,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap']",T R A P S O U L,Exchange,0.525,0.433,160.108,-10.598,0.276,0.185,0.0,0.135,0.107
5hTpBe8h35rJ67eAWHQsJx,Caroline,80,spotify:track:5hTpBe8h35rJ67eAWHQsJx,Aminé,76,"['hip hop', 'pop', 'portland hip hop', 'rap', 'underground hip hop']",Good For You,Caroline,0.94,0.335,120.04,-10.179,0.707,0.505,0.0,0.262,0.17
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,87,spotify:track:0d28khcov6AiegSCpG5TuT,Gorillaz,82,['alternative hip hop'],Demon Days,Feel Good Inc.,0.818,0.705,138.559,-6.679,0.772,0.177,0.00233,0.613,0.00836
2tnVG71enUj33Ic2nFN6kZ,Ride It,86,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,77,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house']",Ride It,Ride It,0.88,0.751,117.948,-4.258,0.884,0.0874,6.43e-05,0.106,0.177
79esEXlqqmq0GPz0xQSZTV,Lost In Japan,77,spotify:track:79esEXlqqmq0GPz0xQSZTV,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Shawn Mendes,Lost In Japan,0.713,0.738,105.027,-6.784,0.425,0.374,0.0,0.106,0.255
2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,76,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Shawn Mendes (Deluxe),If I Can't Have You,0.691,0.823,123.935,-4.197,0.87,0.0623,0.0,0.134,0.487
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),80,spotify:track:4umIPjkehX1r7uhmGvXiSV,Justin Bieber,96,"['canadian pop', 'pop']",Changes,Intentions (feat. Quavo),0.806,0.546,147.986,-6.637,0.874,0.0575,0.0,0.102,0.3
2uIX8YMNjGMD7441kqyyNU,ocean eyes,69,spotify:track:2uIX8YMNjGMD7441kqyyNU,Billie Eilish,92,"['art pop', 'electropop', 'pop']",Ocean Eyes,ocean eyes,0.475,0.37,144.828,-7.725,0.157,0.0361,0.0577,0.0841,0.819
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,84,spotify:track:41zXlQxzTi6cGAjpOXyLYH,Billie Eilish,92,"['art pop', 'electropop', 'pop']",dont smile at me,idontwannabeyouanymore,0.483,0.412,170.163,-8.461,0.247,0.0402,0.0,0.116,0.737
27tNWlhdAryQY04Gb2ZhUI,Roar,81,spotify:track:27tNWlhdAryQY04Gb2ZhUI,Katy Perry,88,"['dance pop', 'pop', 'post-teen pop']",PRISM,Roar,0.671,0.771,90.003,-4.821,0.436,0.0316,7.28e-06,0.354,0.00492
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,86,spotify:track:6dGnYIeXmHdcikdzNNDMm2,The Beatles,88,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",Abbey Road (Remastered),Here Comes The Sun - Remastered 2009,0.557,0.54,129.171,-10.484,0.394,0.0347,0.00248,0.179,0.0339
3jjujdWJ72nww5eGnfs2E7,Adore You,88,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,91,['pop'],Fine Line,Adore You,0.676,0.771,99.048,-3.675,0.569,0.0483,7e-06,0.102,0.0237
2RSHsoi04658QL5xgQVov3,Bad Liar,84,spotify:track:2RSHsoi04658QL5xgQVov3,Imagine Dragons,92,"['modern rock', 'rock']",Origins (Deluxe),Bad Liar,0.383,0.637,177.913,-6.993,0.0827,0.0703,0.0,0.368,0.0722
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),78,spotify:track:4VUwkH455At9kENOfzTqmF,Bazzi,78,"['dance pop', 'electropop', 'pop']",Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),0.638,0.717,100.027,-4.722,0.249,0.0337,0.0,0.105,0.346
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,87,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,Capital Cities,71,['metropopolis'],In A Tidal Wave Of Mystery (Deluxe Edition),Safe And Sound,0.655,0.819,117.956,-4.852,0.766,0.0316,0.00374,0.104,0.000176
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),88,spotify:track:7eJMfftS33KTjuF7lTsMCx,Powfu,77,"['lo-fi chill', 'sad rap']",death bed (coffee for your head),death bed (coffee for your head),0.726,0.431,144.026,-8.765,0.348,0.135,0.0,0.696,0.731
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),85,spotify:track:7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,87,"['east coast hip hop', 'hip hop', 'rap', 'trap']",TESTING,Praise The Lord (Da Shine) (feat. Skepta),0.854,0.569,80.015,-8.151,0.294,0.106,0.0816,0.1,0.0609
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),80,spotify:track:1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,86,"['melodic rap', 'rap', 'trap']",Hoodie SZN,Swervin (feat. 6ix9ine),0.581,0.662,93.023,-5.239,0.434,0.303,0.0,0.111,0.0153
1K5KBOgreBi5fkEHvg5ap3,Life Is Good (feat. Drake),78,spotify:track:1K5KBOgreBi5fkEHvg5ap3,Future,91,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",High Off Life,Life Is Good (feat. Drake),0.795,0.574,142.053,-6.903,0.537,0.487,0.0,0.15,0.067
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),83,spotify:track:1xQ6trAsedVPCdbtDAmk0c,Jawsh 685,70,['nz pop'],Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),0.767,0.481,150.076,-8.52,0.761,0.0803,0.0,0.269,0.234
0Ult84lvFuqNvbyXwyRQ58,I Miss You (feat. Julia Michaels),76,spotify:track:0Ult84lvFuqNvbyXwyRQ58,Clean Bandit,81,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",What Is Love? (Deluxe Edition),I Miss You (feat. Julia Michaels),0.693,0.624,105.002,-7.482,0.369,0.0448,7.64e-06,0.0955,0.299
7vu0JkJh0ldukEYbTVcqd0,Issues,79,spotify:track:7vu0JkJh0ldukEYbTVcqd0,Julia Michaels,80,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Nervous System,Issues,0.728,0.415,114.145,-6.852,0.455,0.0639,0.0,0.0616,0.401
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,84,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,blink-182,80,"['pop punk', 'punk', 'rock', 'socal pop punk']",Enema Of The State,All The Small Things,0.434,0.897,148.726,-4.918,0.684,0.0488,0.0,0.612,0.0103
5LVoGJTyG6fLJgoGkY2QAZ,Ahora Dice,3,spotify:track:5LVoGJTyG6fLJgoGkY2QAZ,Chris Jedi,66,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",Ahora Dice,Ahora Dice,0.704,0.69,144.045,-5.451,0.402,0.16,0.0,0.123,0.249
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),75,spotify:track:10Igtw8bSDyyFs7KIsKngZ,Lil Dicky,67,"['comedy rap', 'pop rap', 'rap']",Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),0.755,0.599,133.123,-5.042,0.755,0.224,0.0,0.109,0.147
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,83,spotify:track:57iDDD9N9tTWe75x6qhStw,The Verve,69,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",Urban Hymns (Remastered 2016),Bitter Sweet Symphony,0.356,0.917,171.176,-6.006,0.518,0.0479,0.0,0.406,0.0335
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,73,spotify:track:6cFZ4PLC19taNlpl9pbGMf,Queen,88,"['classic rock', 'glam rock', 'rock']",A Day At The Races (Deluxe Remastered Version),Somebody To Love - Remastered 2011,0.497,0.693,111.539,-7.024,0.358,0.0565,0.0,0.215,0.19
6lEuFGrUqR9Yc6hSsHPnYP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",79,spotify:track:6lEuFGrUqR9Yc6hSsHPnYP,Aerosmith,79,"['album rock', 'classic rock', 'hard rock', 'rock']",I Don't Want To Miss A Thing EP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",0.39,0.649,121.16,-5.163,0.144,0.0345,0.0,0.216,0.172
6Hj9jySrnFppAI0sEMCZpJ,Robbery,65,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,95,"['chicago rap', 'melodic rap']",Death Race For Love,Robbery,0.685,0.692,159.966,-5.122,0.578,0.0457,0.0,0.153,0.328
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),80,spotify:track:2Rk4JlNc2TPmZe2af99d45,Taylor Swift,98,['pop'],Lover,ME! (feat. Brendon Urie of Panic! At The Disco),0.61,0.83,182.162,-4.105,0.728,0.0571,0.0,0.118,0.033
3CKCZ9pfwAfoMZlMncA1Nc,Set Fire to the Rain,2,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,Adele,91,"['british soul', 'pop', 'pop soul', 'uk pop']",21,Set Fire to the Rain,0.61,0.683,108.003,-3.879,0.466,0.0253,1.79e-06,0.125,0.00382
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,76,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,G-Eazy,81,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",The Beautiful & Damned,No Limit,0.838,0.771,175.957,-3.791,0.405,0.244,0.0,0.0853,0.0117
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",83,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,77,"['contemporary country', 'country', 'pop']","10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",0.654,0.63,89.991,-4.644,0.43,0.0259,0.0,0.111,0.153
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",82,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,Internet Money,79,"['rap', 'trap']",B4 The Storm,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.8,0.658,140.042,-6.142,0.462,0.079,0.0,0.111,0.25
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),86,spotify:track:0PvFJmanyNQMseIFrU708S,Pop Smoke,88,['brooklyn drill'],Shoot For The Stars Aim For The Moon,For The Night (feat. Lil Baby & DaBaby),0.823,0.586,125.971,-6.606,0.347,0.2,0.0,0.193,0.114
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",85,spotify:track:3gdewACMIVMEWVbyb8O9sY,Elton John,88,"['glam rock', 'mellow gold', 'piano rock']",Honky Chateau,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.601,0.532,136.571,-9.119,0.341,0.0286,6.25e-06,0.0925,0.432
6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,78,spotify:track:6vECYJHxYmm3Ydt3fF01pE,Milky Chance,76,['german pop'],Sadnecessary,Stolen Dance,0.885,0.581,114.016,-8.813,0.728,0.0378,0.000204,0.0759,0.427
4xqrdfXkTW4T0RauPLv3WA,Heather,90,spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,82,"['bedroom pop', 'pop']",Kid Krow,Heather,0.357,0.425,102.078,-7.301,0.27,0.0333,0.0,0.322,0.584
7FpBQ067pHB67deawpbbcY,Body Like A Back Road,72,spotify:track:7FpBQ067pHB67deawpbbcY,Sam Hunt,76,"['contemporary country', 'country pop']",SOUTHSIDE,Body Like A Back Road,0.736,0.458,98.977,-7.437,0.65,0.0316,0.0,0.148,0.441
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,79,spotify:track:4dVpf9jZjcORqGTLUaeYj9,A$AP Ferg,78,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",Still Striving,Plain Jane,0.797,0.844,170.142,-5.482,0.52,0.275,0.0,0.087,0.0651
35mvY5S1H3J2QZyna3TFe0,positions,89,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,93,"['dance pop', 'pop']",Positions,positions,0.737,0.802,144.015,-4.771,0.682,0.0878,0.0,0.0931,0.468
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,90,spotify:track:0fea68AdmYNygeTGI4RC18,J Balvin,93,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",OASIS,LA CANCIÓN,0.754,0.646,176.089,-5.795,0.429,0.317,1.85e-05,0.108,0.152
0SuLAslEMFZAXf0SwY7syi,All Time Low,74,spotify:track:0SuLAslEMFZAXf0SwY7syi,Jon Bellion,73,['pop rap'],The Human Condition,All Time Low,0.617,0.567,90.246,-4.188,0.505,0.0828,0.0,0.0933,0.0584
1ehPJRt49h6N0LoryqKZXq,How Far I'll Go - Alessia Cara Version,70,spotify:track:1ehPJRt49h6N0LoryqKZXq,Alessia Cara,80,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",Moana (Original Motion Picture Soundtrack/Deluxe Edition),How Far I'll Go - Alessia Cara Version,0.31,0.54,180.994,-9.629,0.148,0.346,0.000129,0.0713,0.163
5FgPwJ7Nh2FVmIXviKl2VF,Make You Feel My Love,77,spotify:track:5FgPwJ7Nh2FVmIXviKl2VF,Adele,91,"['british soul', 'pop', 'pop soul', 'uk pop']",19,Make You Feel My Love,0.317,0.172,65.18,-10.636,0.0963,0.0326,0.000383,0.105,0.907
5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),71,spotify:track:5WI2ltQIdwgzf1SNE76JyR,Flume,76,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",Skin,Never Be Like You (feat. Kai),0.444,0.557,115.058,-5.476,0.296,0.0602,0.0,0.152,0.453
7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,7,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,Demi Lovato,85,"['dance pop', 'pop', 'post-teen pop']",Tell Me You Love Me (Deluxe),Sorry Not Sorry,0.705,0.64,144.077,-6.928,0.887,0.225,0.0,0.262,0.0237
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),87,spotify:track:4HBZA5flZLE435QTztThqH,Ariana Grande,93,"['dance pop', 'pop']",Stuck with U,Stuck with U (with Justin Bieber),0.597,0.45,178.765,-6.658,0.537,0.0418,0.0,0.382,0.223
